Id_destinasi,Nama,Rating,Jam Operasional,Tiket Masuk,Kategori,Kota,Lokasi,Deskripsi
294,Sato Land Interactive Zoo,4.8,09.00-18.00 WIB,Rp15.000,"Keluarga,Pendidikan",Kuningan,https://maps.app.goo.gl/cKLjNgerDttE8uMo8,"Sato Land Interactive Zoo menawarkan pengalaman berinteraksi dengan berbagai jenis satwa, termasuk hewan eksotis, reptil, burung, dan hewan lainnya. Pengunjung dapat melihat pertunjukan hewan, memberi makan hewan, dan bahkan memiliki kesempatan untuk berfoto bersama beberapa hewan."
295,Makam Sunan Gunung Jati,4.1,08.00-17.30 WIB,Gratis,"Sejarah&Budaya,Religi",Kuningan,https://maps.app.goo.gl/fZWZfuM3G2Uj6s6X9,"Kampung Naga adalah desa tradisional yang terkenal dengan arsitektur dan kehidupan masyarakat yang mengikuti tradisi nenek moyang. Desa ini terletak di tengah-tengah pegunungan yang hijau, dan pengunjung akan menemukan rumah-rumah adat Sunda yang khas, seperti rumah panggung dengan atap jerami, serta berbagai struktur lainnya yang terkait dengan budaya Sunda."
296,Telaga Cicerem,4.5,07.00-17.00 WIB,Rp15.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/B7A96xxUpcdsMpWt9,"Telaga Cicerem adalah sebuah danau yang dikelilingi oleh hutan dan kebun teh. Tempat ini menawarkan pemandangan alam yang indah dan udara segar. Anda dapat menikmati keindahan alam, bersantai, dan berkeliling area danau."
297,The Mountain Recreation Park,3.9,09.00-16.30 WIB,Rp25.000,"Keluarga,Air",Kuningan,https://maps.app.goo.gl/BgKNWq5ZV8s5FndHA,"The Mountain Recreation Park adalah taman wisata air yang cocok dijadikan destinasi liburan bagi anak-anak. Sebab, lokasi wisata ini menawarkan wahana air tanpa kaporit sehingga aman untuk anak-anak. Air di wahana The Mountain Recreation Park bersumber dari pegunungan karena berada di kawasan Gunung Keling."
298,Woodland,4.3,08.00-17.00 WIB,Rp15.000-Rp20.000,"Keluarga,Air,Petualangan",Kuningan,https://maps.app.goo.gl/54coxVvKS6P7EJ7u8,"Obyek wisata ini cocok bagi pecinta tantangan. Sebab, Woodland menawarkan fasilitas outbound yang seru. Daya tarik dari Woodland adalah jalan dari kayu yang terbentang di tengah hutan rimbun. Jalan tersebut sangat estetik, sehingga cocok untuk spot foto instagramable."
299,Taman Wisata Alam Linggarjati,4.1,08.00-17.00 WIB,Rp9.000-Rp10.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/GYFCU6e8snQfjds4A,"Taman Wisata Alam Linggarjati adalah taman yang memiliki keindahan alam yang mempesona. Selain itu, tempat ini juga memiliki berbagai monumen dan fasilitas yang mengenang Perjanjian Linggarjati dan peristiwa sejarah terkait lainnya."
300,Bumi Perkemahan Ipukan,4.5,24 Jam,Rp20.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/7Y5WoGWEoXQpjrsh8,"Bumi Perkemahan Ipukan adalah tempat yang cocok untuk pecinta alam dan para penggemar aktivitas di alam terbuka. Pengunjung dapat mendirikan tenda, berkemah, dan menikmati keindahan alam sekitarnya."
301,Pondok Pinus Palutungan,4.3,08.00 -20.00 WIB,Rp20.000,"Keluarga,Alam,Kuliner",Kuningan,https://maps.app.goo.gl/2NohytiSa1Yy9K3S8,Pondok Pinus Palutungan adalah area hutan pinus yang menawarkan pemandangan yang sangat menarik dan tenang. Pohon-pohon pinus yang tinggi menciptakan suasana yang sejuk dan damai.
302,Taman Nasional Gunung Ciremai,4.7,13.00-19.50 WIB,Rp7.500-Rp225.000,"Alam,Petualangan",Kuningan,https://maps.app.goo.gl/M3Wg5TrnL1DAnAUG8,"Taman Nasional Gunung Ciremai adalah tempat yang memadukan keindahan alam pegunungan, hutan, dan keanekaragaman hayati. Salah satu daya tarik utamanya adalah Gunung Ciremai sendiri, yang merupakan gunung tertinggi di Jawa Barat dan menawarkan trekking dan pendakian yang menantang. Selain itu, taman nasional ini memiliki berbagai jenis tanaman dan satwa liar."
303,Curug Sidomba,4.1,07.00-17.00 WIB,Rp10.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/C1Gw3eqNB8Eg76pY8,"Curug Sidomba adalah air terjun yang terletak di alam terbuka, dikelilingi oleh hutan tropis yang hijau. Air terjun ini memiliki ketinggian yang cukup tinggi dan menciptakan pemandangan yang indah."
304,Kebun Raya Kuningan,4.3,08.00-16.00 WIB,Rp6.000,"Keluarga,Alam",Kuningan,https://maps.app.goo.gl/ctLYLbJrbcqtf1RBA,"Kebun Raya Kuningan adalah taman botani yang memiliki berbagai jenis tumbuhan, termasuk tanaman hias, tanaman obat-obatan, dan tanaman langka. Tempat ini dirancang untuk edukasi dan rekreasi."
305,Taman Cisantana,3.9,08.00-16.00 WIB,Rp10.000,"Keluarga,Alam,Kuliner",Kuningan,https://maps.app.goo.gl/pe1wCgRDarp1YQpT7,"Taman Cisantana adalah taman kota yang dirancang untuk rekreasi dan bersantai. Tempat ini memiliki berbagai fasilitas dan area terbuka yang digunakan untuk berbagai aktivitas seperti berjalan-jalan, bermain, atau sekadar duduk santai."
306,Waduk Darma,4.4,24 jam,Rp10.000,"Keluarga,Air",Kuningan,https://maps.app.goo.gl/kyXWSWq4A734Hh4D6,"Waduk Darma adalah bendungan yang dibangun untuk memasok air bersih dan irigasi untuk pertanian di sekitarnya. Selain itu, tempat ini juga digunakan untuk kegiatan wisata dan rekreasi."
307,Lembah Cilengkrang,4.5,07.50-19.00 WIB,Rp15.000-Rp17.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/RWpvHBp6tv8GWcQX8,"Lembah Cilengkrang adalah lembah yang dikelilingi oleh bukit-bukit dan hutan. Lembah ini menawarkan pemandangan alam yang indah dan udara segar. Ini adalah tempat yang cocok untuk berjalan-jalan, trekking, atau hanya menikmati keindahan alam."
308,Curug Putri Landung,4.7,08.00-17.30 WIB,Rp10.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/ZfmV5EF5DQ656Hbx9,Curug Putri Landung adalah air terjun yang terletak di alam terbuka dan dikelilingi oleh hutan yang hijau. Air terjun ini memiliki ketinggian yang cukup tinggi dan menciptakan pemandangan alam yang menarik.
309,Wisata Cibulan,4.2,08.00-17.30 WIB,Rp18.000-Rp 25.000,"Keluarga,Air",Kuningan,https://maps.app.goo.gl/uwfKDSZHatWECQA76,"Obyek wisata ini memiliki dua kolam yang berisi ikan dewa. Konon, ikan dewa tersebut Berdasarkan informasi dari laman Dinas Komunikasi dan Informatika Kabupaten Kuningan, ikan dewa tersebut dahulunya adalah prajurit-prajurit yang membangkang pada Prabu Siliwangi sehingga dikutuk menjadi ikan. Selain kolam ikan dewa, tempat wisata ini juga memiliki fasilitas kolam pemandian dan tujuh sumber mata air yang dikeramatkan, bernama Tujuh Sumur."
310,Bukit Panembongan,4.1, 07.00-17.00 WIB,Rp7.500,"Keluarga,Alam",Kuningan,https://maps.app.goo.gl/CvY5vX4yMioWnMiX8,"Bukit Panembongan adalah bukit atau perbukitan yang menawarkan pemandangan alam yang menakjubkan. Tempat ini sering digunakan sebagai tempat untuk berjalan-jalan, trekking, berfoto-foto, dan bersantai."
311,Pemandian Air Panas Sangkanhurip Alami,4.1,24 jam,Rp7.000-Rp 10.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/jdEzkhFptsPF8hjr9,Pemandian Air Panas Sangkanurip Alami adalah tempat di mana Anda dapat menikmati air panas alami yang keluar dari dalam bumi. Air panas ini dikenal memiliki khasiat untuk kesehatan dan sering digunakan untuk berendam dan merilekskan tubuh.
312,Sukageuri View,4.6,24 jam,Rp15.000,"Alam,Petualangan",Kuningan,https://maps.app.goo.gl/McQQtTGi839E9xN97,"Sukageuri View adalah sebuah lokasi yang menawarkan pemandangan alam yang indah, terutama pemandangan pegunungan, lembah, atau panorama alam yang menakjubkan. Tempat ini sering digunakan sebagai lokasi untuk berfoto-foto dan menikmati keindahan alam."
313,Curug Cikahuripan,4.3,09.00-17.00 WIB,Rp10.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/SMxbiYFKbqJuSXx58,Curug Cikahuripan adalah air terjun yang terletak di tengah alam terbuka dan dikelilingi oleh hutan yang hijau. Air terjun ini memiliki ketinggian yang cukup tinggi dan menciptakan pemandangan alam yang menakjubkan.
314,Museum Purbakala Cipari,4.4,09.00-17.00 WIB,Rp5.000,"Alam,Sejarah&Budaya,Pendidikan",Kuningan,https://maps.app.goo.gl/6qnnbgw2NTtvuaFA8,"Museum Purbakala Cipari didedikasikan untuk memamerkan peninggalan sejarah, arkeologi, dan megalitikum yang ditemukan di wilayah sekitarnya. Koleksi museum ini termasuk batu megalitikum, alat-alat prasejarah, dan benda-benda bersejarah lainnya."
315,Situ Wulukut,4.3,09.00-17.00 WIB,Rp5.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/C9misB4F3G4Eeuri7,"Situ Wulukut adalah danau yang dikelilingi oleh hutan dan pemandangan alam yang indah. Danau ini menawarkan suasana tenang dan merupakan tempat yang cocok untuk bersantai, berenang, atau sekadar menikmati pemandangan."
316,Taman Batu Hanjuang,4.3,08.00-17.00 WIB,Rp10.000- Rp15.000,"Keluarga,Air",Kuningan,https://maps.app.goo.gl/zeErvXJTcMJP1q6C7,Taman Batu Hanjuang adalah area rekreasi yang menawarkan pemandangan alam yang indah dan sejumlah batu-batu besar yang tersebar di area taman. Batu-batu ini memiliki bentuk dan ukiran alam yang menarik.
317,Curug Ngelay,4.3,24 Jam,Rp5.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/bM4gzuCp2XCz4ZnZ7,Curug Ngelay adalah air terjun yang terletak di alam terbuka dan dikelilingi oleh hutan yang hijau. Air terjun ini memiliki ketinggian yang cukup tinggi dan menciptakan pemandangan alam yang menakjubkan.
318,Telaga Remis,3.9,09.00-16.00 WIB,Rp10.000-Rp15.000,"Alam,Air",Kuningan,https://maps.app.goo.gl/b4t2f1n2tkeRJFyk9,"Telaga Remis adalah danau yang dikelilingi oleh hutan dan pemandangan alam yang indah. Danau ini menawarkan suasana yang tenang dan merupakan tempat yang cocok untuk bersantai, berfoto-foto, atau sekadar menikmati pemandangan."
319,Sangkan Resort Aqua Park,4.1,09.00-17.00 WIB,Rp55.000-Rp75.000,"Keluarga,Air",Kuningan,https://maps.app.goo.gl/VNMdQ189STvMuiuC9,Sangkan Resort Aqua Park adalah taman rekreasi air yang menawarkan berbagai wahana dan kolam renang yang menyenangkan. Tempat ini cocok untuk keluarga yang ingin bersenang-senang di air dan menikmati hiburan air.
320,Curug Bangkong,4.3,08.00-16.00 WIB,Rp5.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/V7j4tBmG3DqJR3mv5,Curug Bangkong adalah air terjun yang terletak di alam terbuka dan dikelilingi oleh hutan dan vegetasi alami. Air terjun ini memiliki ketinggian yang cukup tinggi dan menciptakan pemandangan alam yang indah.
321,Bumi Pelangi Jalaksana,3.8,24 jam,Rp5.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/pD8R9zPtquVjwwdN6,"Bumi Pelangi Jalaksana adalah taman rekreasi yang menawarkan berbagai fasilitas dan aktivitas untuk pengunjung. Tempat ini memiliki beragam wahana permainan, taman bermain anak, kolam renang, dan area piknik."
322,Hutan Kota Bungkirit,4.2,24 jam,Gratis,"Keluarga,Alam",Kuningan,https://maps.app.goo.gl/qNQoG46rBKdYnkR58,"Hutan Kota Bungkirit berada di lahan seluas 1,5 hektar, dengan ditumbuhi berbagai macam tumbuhan mulai dari alang-alang, hingga buah-buahan."
323,Balong Keramat Darmaloka,4.3,08.00-17.00 WIB,Rp5.000,"Keluarga,Air,Religi",Kuningan,https://maps.app.goo.gl/N6spxVwvDFZi5roB8,Balong Keramat Darmaloka salah satu tempat wisata di Kuningan yang menawarkan berbagai macam tema liburan mulai dari wisata alam hingga wisata misteri. Ragam wisata seru yang dapat kamu lakukan ialah dengan berenang dan juga memberi makan ikan.
324,Bumi Perkemahan Palutungan,4.4,24 Jam,Rp15.000,"Keluarga,Alam,Petualangan",Kuningan,https://maps.app.goo.gl/n7ZKszx6G1Xdr6Fd6,"Bumi Perkemahan Palutungan salah satu tempat camping di Kuningan yang kerap menjadi pilihan ngecamp untuk anak sekolah, institusi atau lembaga lainnya hingga camping keluarga. Hal tersebut dikarenakan areanya yang sangat luas, dengan hiasan hutan pinus yang rindang."
325,Cadas Gantung Kuningan,4.2,06.00-18.00  WIB,Gratis,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/TFrZibUscKUqZTBeA,"Cadas Gantung Kuningan memiliki keindahan alam tersembunyi yang sangat indah dan menawan, sangat cocok untuk kamu yang memiliki jiwa petualangan yang tinggi."
326,Curug Cisurian,4.4,24 Jam,Rp20.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/PECbBRHThxGNc33N8,"Curug Cisurian merupakan sebuah curug atau air terjun yang berada di kawasan Bumi Perkemahan Ipukan, yang selalu menjadi tujuan selanjutnya mereka yang camping di Buper Ipukan."
327,Talaga Surian Camp Park,4.6,24 Jam,Rp15.000,"Alam,Petualangan",Kuningan,https://maps.app.goo.gl/u91mKUJ6XKaBEGNN8,"Kuningan memiliki tempat camping yang cukup banyak, salah satunya ialah Talaga Surian Camp Park. Yang akan memberikan sensasi ngecamp di bawah rindangnya hutan pinus. Selain camping ala backpacker kamu juga dapat mencoba glamping seru yang anti ribet, tinggal bawa diri sama perlengkapan yang dibutuhkan aja."
328,Wisata Cipaniis,4.5,08.00-17.00 WIB,Rp15.500,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/vcXnRubywt8qSZce6,"Wisata Cipaniis akan memberikan sensasi berenang di aliran sungai yang jernih dengan hiasan bebatuan di sekitarnya. Air sungainy jernih banget, dijamin bikin badan jadi seger."
329,Curug Gongseng,4.2,08.00-16.00 WIB,Rp5.000,"Alam,Air,Petualangan",Kuningan,https://maps.app.goo.gl/LmqWcHkQhw2d1Mww6,Curug Gongseng merupakan spot wisata lain ketika berkunjung ke Desa Wisata Cibuntu. Sebuah air terjun yang menawarkan keindahan alam yang masih asri meski tinggi dan debit airnya tak seberapa.
330,Side Land Kaduela,4.5,24 Jam,Rp10.000-Rp15.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/XeYUkAbyyASt9TFP9,Daya tarik utama dari Side Land adalah kolam renangnya yang terletak di tengah – tengah sawah dan dikelilingi oleh bukit – bukit cantik. Sensasi yang ditawarkan laksana di Ubud Bali.
331,Arunika Eatery,4.7,10.00-21.00 WIB,Rp20.000-Rp100.000,"Keluarga,Alam,Kuliner",Kuningan,https://maps.app.goo.gl/KcXZVX2N7Ag6a97n8,"Tempat makan di Kuningan yang satu ini juga memiliki view yang nggak kalah keren, yakni Gunung Ciremai serta landscape kota Kuningan dapat terlihat dengan jelas."
332,Kopi Botanika,4.3,10.00-21.00 WIB,Rp10.000-Rp60.000,"Keluarga,Alam,Kuliner",Kuningan,https://maps.app.goo.gl/ggXXeLeUN1fVmapa9,Kopi Botanika adalah tempat nongkrong terbaru di Kuningan yang sejak dibuka pada bulan April kemarin nggak pernah sepi pengunjung. Dari pagi hingga malam selalu ramai orang mengantri.
333,Telaga Biru Cicerem,4.5,07.00-17.00 WIB,Rp15.000,"Keluarga,Alam,Air",Kuningan,https://maps.app.goo.gl/B7A96xxUpcdsMpWt9,"Telaga Biru Cicerem memiliki luas sekitar 900 meter persegi, dengan dikelilingi pepohonan rindang yang sangat sejuk dan yang paling memikat ialah air danaunya yang berwarna biru. Daya tarik Telaga Biru Cicerem selanjutnya ialah keberadaan beberapa spot foto keren nan instagramable, yang menjadi buruan para kawula muda."
334,DH Garden,4.4,10.00-20.00 WIB,Rp10.000-Rp15.000,"Keluarga,Alam,Kuliner",Kuningan,https://maps.app.goo.gl/quAzXsLfT3uvERLn9,Wisata Kuningan yang satu ini enak untuk dijadikan lokasi gathering ataupun healing sambil santuy menikmati view Gunung Ciremai. DH Garden mengusung konsep cafe and resto yang dikelilingi taman cantik serta memiliki banyak spot keren untuk berfoto.
335,Mangrove Kasih Sayang,4,24 Jam,Rp2000,"Keluarga,Alam,Pendidikan",Cirebon,https://maps.app.goo.gl/cGMRGyJXKzSEz9gF6,"Piknik di Mangrove Kasih Sayang ini kamu bisa berfoto sekaligus belajar tentang mangrove. Ada spot berupa jembatan, tempat bersantai, musala, dan spot foto yang menarik di hutan mangrove ini. Kawasan hutan mangrove ini kini sedang dalam proses penataan pemda setempat"
336,Kampung Batik Trusmi,4.5,08.00-21.00 WIB,Gratis,"Keluarga,Sejarah&Budaya,Pendidikan",Cirebon,https://maps.app.goo.gl/vAt7PUASGbSnSCAG8,"Kampung Batik Trusmi adalah sebuah desa yang dikenal sebagai pusat batik tradisional. Di sini, Anda dapat melihat secara langsung proses pembuatan batik dan membeli berbagai jenis batik dengan motif yang beragam."
337,Gua Sunyaragi,4.4,08.00-17.00 WIB,Rp10.000,"Keluarga,Sejarah&Budaya,Pendidikan",Cirebon,https://maps.app.goo.gl/MREf4U6C82iaZs6FA,"Gua Sunyaragi adalah kompleks gua dan bangunan bersejarah yang terdiri dari labirin gua-gua, kolam, dan berbagai paviliun dan struktur arsitektur yang unik. Tempat ini menggabungkan unsur seni dan arsitektur tradisional Cirebon dengan pengaruh Tiongkok, Islam, dan Belanda."
338,Batu Lawang,4.4,07.00-17.00 WIB,Rp10.000,"Alam,Petualangan",Cirebon,https://maps.app.goo.gl/JSE3Srp4YG6Urw4i7,Batu Lawang adalah area alam terbuka yang memiliki bebatuan besar yang tersebar di sekitar sungai. Pemandangan alamnya sangat indah dan cocok untuk bersantai dan menikmati alam.
339,Bukit Gronggong,4.3,24 jam ,Gratis,"Keluarga,Alam,Kuliner",Cirebon,https://maps.app.goo.gl/GV9mVn6TePUizHyD8,"Bukit Gronggong adalah bukit yang terletak di daerah Cirebon. Dari puncak bukit, Anda dapat menikmati pemandangan yang menakjubkan, termasuk pemandangan kota, sawah, dan alam sekitarnya."
340,Wana Wisata Ciwaringin,4,08.00-18.00 WIB,Rp10.000,"Alam,Air",Cirebon,https://maps.app.goo.gl/eXR9cQLCKPHYqWN38,"Wana Wisata Citawaringin adalah area alam yang indah dengan hutan lebat, sungai, dan pemandangan alam yang memikat. Tempat ini cocok untuk pecinta alam yang ingin menjelajahi alam dan menikmati suasana pedesaan."
341,Empal Gentong Haji Apud,4.5,09.00-21.00 WIB,Rp5.000-Rp60.000,Kuliner,Cirebon,https://maps.app.goo.gl/fuQnM4P6ddJWCayt8,Empal Gentong Haji Apud merupakan salah satu kuliner Cirebon yang populer. Rasa yang lezat karena potongan daging lembut dan kuah gurih penuh rempah ini biasanya disajikan dengan ketupat atau nasi hangat
342,Nasi Jamblang Ibu Nur,4.4,07.00-20.30 WIB,Rp2.000-Rp12.000,Kuliner,Cirebon,https://maps.app.goo.gl/qwueFcKETb5v1s3w6,Tempat kuliner nasi jamblang ibu Nur memang sangat laris manis karena memiliki aneka menu makanan yang bisa dicoba dengan harga murah meriah mulai dari Rp1.500 hingga Rp12.000.
343,Nasi Lengko Haji Barno,4.2,06.00-22.00 WIB,Rp 4.000-Rp 12.000,Kuliner,Cirebon,https://maps.app.goo.gl/HKwoY7j3Zjw2z6wY6,"Kuliner di Cirebon memang begitu beragam, apalagi nasi lengko Haji Barno memiliki cita rasa kecap lokal, sambal kacang, dan kucai yang ditambahkan nasi hangat, potongan tahu, tempe, serta timun seharga Rp4.000 hingga Rp12.000."
344,Awit Sinar Alam Darajat,4.3,08.00-17.00 WIB,Rp35.000,"Keluarga,Air",Garut,https://maps.app.goo.gl/rdyY4qPxNuSRTWYcA,"Pemandian air panas ini memiliki sumber mata air yang alami. Fasilitas yang disediakan pun cukup lengkap, seperti cottage dan area outbond."
345,Gunung Guntur,4.6,24 Jam,Rp14.500,"Alam,Petualangan",Garut,https://maps.app.goo.gl/UUwJ347iHfbYPctV8,"Jika Anda menyukai kegiatan naik gunung, maka Gunung Guntur dapat menjadi pilihan wisata. Gunung ini berada di ketinggian sekitar 2.249 meter di atas permukaan laut dan memiliki ciri khas lahan yang tandus dan sedikit rumput."
346,Darajat Pass,4.4,24 Jam,Rp30.000-Rp35.000,"Keluarga,Alam,Air",Garut,https://maps.app.goo.gl/7pSt7M6bPU5ZU8LJ6,"Tempat wisata yang satu ini menawarkan pengalaman berendam sambil menikmati pemandangan Kota Garut yang indah. Selain pemandian air panas, tempat ini juga memiliki fasilitas lain, seperti studio foto, saung, hingga outbond."
347,Papandayan Leisure Park,4.3,07.00-18.00 WIB,Rp10.000,"Keluarga,Alam,Petualangan",Garut,https://maps.app.goo.gl/HPGedUHGSEzkmHveA,"Tempat ini menawarkan panorama bukit yang indah dengan udara yang segar dan sejuk. Di tempat ini juga tersedia berbagai tempat unik untuk dikunjungi, seperti menara pandang, bukit teletubbies, camping ground, hingga rumah kabin."
348,Candi Cangkuang,4.4,07.00-16.00 WIB,Rp5.000,"Sejarah&Budaya,Pendidikan,Religi",Garut,https://maps.app.goo.gl/NqVgizMmovbjUnuU7,Candi ini merupakan candi Hindu. Peninggalan agama Hindu tersebut adalah patung Dewa Siwa yang diperkirakan berasal dari abad VIII.
349,Arung Jeram Cimanuk,4.9,08.00-17.00 WIB,Rp375.000,"Alam,Air,Petualangan",Garut,https://maps.app.goo.gl/5sAw8cw1TaSX9xqu7,"Wisata arum jeram yang satu ini menawarkan rute perjalanan yang indah, mulai dari area persawahan, hutan bambu, air terjun, hingga hutan bambu."
350,Pantai Puncak Guha,4.5,24 jam,Rp5.000,"Alam,Air,Petualangan",Garut,https://maps.app.goo.gl/YJBThSyFTaZKMuMUA,Pantai Puncak Guha adalah sebuah pantai yang memiliki hutan dan tebing bebatuan untuk menikmati matahari terbenam.
351,Pantai Cijeruk Indah,4.3,07.00-17.00 WIB,Rp10.000,"Keluarga,Alam,Air",Garut,https://maps.app.goo.gl/g41k9mPgQ116mPyh9,Pantai Cijeruk Indah menjadi salah satu hidden gem di Garut. Tempat ini memiliki pemandangan alam yang masih indah dan alami karena belum banyak yang mengetahuinya.
352,Wisata Gunung Cikuray,4.5,24 Jam,Rp30.000,"Alam,Petualangan",Garut,https://maps.app.goo.gl/Rp776UQrMdF5mjVA6,Gunung Cikuray adalah gunung berlereng hijau dengan jalur pendakian yang menawarkan pemandangan Garut dan sekitarnya.
353,Talaga Bodas,4,06.00-17.45 WIB,Rp10.000,"Alam,Air,Petualangan",Garut,https://maps.app.goo.gl/SDEvsi54VPN3MoPP7,"Di atas ketinggian kurang lebih 1.512 mdpl di Gunung Talaga Bodas, pengunjung bisa berendam air panas, kemah, trekking, hingga hiking."
354,Hutan Mati Gunung Papandayan,4.8,07.00-16.00 WIB,Rp20.000,"Alam,Petualangan",Garut,https://maps.app.goo.gl/436udeNHT7pvtER38,"Alih-alih berwarna hijau dengan daun di setiap batangnya, hutan yang satu ini justru berisi batang pohon kering dengan pasir putih."
